PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,Cluster,Tier,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,TS_PCT,EFG_PCT,USG_PCT,PIE,OFF_RATING,DEF_RATING,NET_RATING,AST_TO,OREB_PCT,DREB_PCT,AST_PCT,REB_PCT,INV_DEF_RATING,Scorer_Score,Playmaker_Score,Rebounder_Score,Defensive Player_Score
200752,Rudy Gay,MEM,2010-11,Defensive Player,Very Good,54,2151.7633333333333,1069,336,153,91,58,135,0.471,0.396,0.805,0.548,0.503,0.23,0.122,106.4,103.1,3.3,1.13,0.039,0.124,0.116,0.081,22.30000000000001,0.6714221013374505,-0.09151048356279043,0.12328228560209478,0.9355224390530444
101155,Ryan Gomes,LAC,2010-11,Defensive Player,Average,76,2095.1866666666665,547,254,118,62,12,55,0.41,0.341,0.718,0.504,0.481,0.126,0.058,105.9,108.8,-2.9,2.15,0.03,0.096,0.084,0.063,16.60000000000001,-0.7179193686175219,-0.40006458656198113,-0.3236085357427033,-0.16526207808150242
201970,Sam Young,MEM,2010-11,Defensive Player,Very Good,78,1577.0566666666666,572,187,71,68,23,61,0.472,0.34,0.767,0.525,0.489,0.17,0.08,105.0,103.2,1.9,1.16,0.027,0.097,0.069,0.062,22.200000000000003,-0.25772117423991925,-0.6572748787356382,-0.5141245551529572,0.33722438385938097
201623,Semih Erden,CLE,2010-11,Defensive Player,Average,41,594.8816666666667,163,118,20,15,24,34,0.559,0.0,0.65,0.593,0.559,0.134,0.057,98.7,100.7,-2.0,0.59,0.07,0.146,0.054,0.109,24.700000000000003,-0.42741597984876883,-0.9292039361986483,-0.09844392510588745,-0.05492370024432266
200769,Shannon Brown,LAL,2010-11,Defensive Player,Very Good,82,1568.3283333333334,712,157,96,67,16,75,0.425,0.349,0.911,0.518,0.482,0.215,0.088,103.1,100.0,3.1,1.28,0.022,0.073,0.107,0.048,25.400000000000006,0.13263861567611973,-0.35181176895032673,-0.7720810729284396,0.4440557330579697
200761,Shawne Williams,NYK,2010-11,Defensive Player,Average,64,1323.105,454,239,47,39,51,46,0.426,0.401,0.837,0.558,0.536,0.149,0.072,108.3,108.3,0.0,1.02,0.044,0.139,0.054,0.091,17.10000000000001,-0.3078681768473697,-0.829852270495515,-0.006698893966634228,0.020385007981902736
200780,Solomon Jones,IND,2010-11,Defensive Player,Average,39,528.1766666666666,139,113,30,12,22,35,0.405,0.0,0.661,0.469,0.405,0.154,0.038,96.1,100.9,-4.8,0.86,0.082,0.134,0.094,0.107,24.5,-1.0072884020421757,-0.6677008895785763,-0.13719012663357447,-0.11799365207530421
201959,Taj Gibson,CHI,2010-11,Defensive Player,Elite,80,1742.246666666667,569,458,58,39,106,71,0.466,0.125,0.676,0.502,0.467,0.166,0.094,105.0,97.0,8.0,0.82,0.096,0.167,0.054,0.133,28.400000000000006,-0.42066988195160343,-0.7893756659497941,1.109456496652634,1.2407733562102703
201152,Thaddeus Young,PHI,2010-11,Defensive Player,Very Good,82,2134.8366666666666,1045,434,82,90,26,99,0.541,0.273,0.707,0.566,0.544,0.216,0.123,105.4,101.1,4.3,0.83,0.075,0.133,0.067,0.105,24.30000000000001,0.6545434297221097,-0.6280335808597516,0.6890650901136189,0.7189115781154171
2754,Tony Allen,MEM,2010-11,Defensive Player,Elite,72,1494.35,643,193,104,129,44,86,0.51,0.174,0.753,0.562,0.514,0.195,0.109,103.2,100.4,2.9,1.21,0.049,0.088,0.113,0.068,25.0,0.18804129101491798,-0.28866831836211726,-0.42176635782288363,1.346247357299539
2772,Trevor Ariza,NOH,2010-11,Defensive Player,Very Good,75,2599.8483333333334,826,408,162,120,31,118,0.398,0.303,0.701,0.487,0.451,0.174,0.08,104.5,104.7,-0.2,1.37,0.025,0.151,0.099,0.086,20.700000000000003,-0.2625337930270866,-0.15389336835533893,0.3780238151493961,0.868822956101928
2209,Vladimir Radmanovic,GSW,2010-11,Defensive Player,Average,74,1169.1816666666666,374,212,79,44,44,57,0.431,0.405,0.882,0.562,0.541,0.147,0.072,108.5,105.1,3.4,1.39,0.056,0.132,0.096,0.093,20.30000000000001,-0.35733091070222395,-0.4761607081141668,-0.05286080711623611,0.18938453481036313
101144,Von Wafer,BOS,2010-11,Defensive Player,Very Good,58,552.545,184,49,35,18,5,20,0.421,0.269,0.842,0.524,0.478,0.161,0.09,92.0,91.6,0.5,1.75,0.013,0.074,0.111,0.045,33.80000000000001,-0.6091288345234441,-0.5538023262732922,-1.0968649228783305,0.3185961154627089
202325,Wesley Johnson,MIN,2010-11,Defensive Player,Very Good,79,2069.37,709,240,148,58,54,95,0.397,0.356,0.696,0.491,0.473,0.165,0.06,103.7,109.1,-5.4,1.56,0.024,0.091,0.108,0.057,16.30000000000001,-0.38992241180542936,-0.15485016685381964,-0.43719376174209895,0.20059955577944513
201163,Wilson Chandler,DEN,2010-11,Defensive Player,Very Good,72,2400.4166666666665,1100,408,120,48,94,104,0.45,0.35,0.807,0.537,0.509,0.205,0.094,108.6,104.5,4.1,1.15,0.032,0.134,0.079,0.084,20.900000000000006,0.4478727683835549,-0.42079347059189076,0.35254450654003566,0.7719559917469382
202333,Xavier Henry,MEM,2010-11,Defensive Player,Average,38,527.4316666666666,165,37,18,11,3,13,0.406,0.118,0.635,0.451,0.413,0.165,0.033,99.4,103.2,-3.8,1.38,0.017,0.055,0.054,0.036,22.200000000000003,-1.0109288787564388,-0.9365633188433248,-1.2433623546244363,-0.4557225836858498
202329,Al-Farouq Aminu,NOH,2011-12,Defensive Player,Very Good,66,1477.0433333333333,399,308,66,59,34,91,0.411,0.277,0.754,0.481,0.429,0.159,0.075,98.6,98.9,-0.2,0.73,0.07,0.148,0.074,0.11,26.5,-0.7145768350460457,-0.6475850686727433,0.41843766009519556,0.6079093241612322
202087,Alonzo Gee,CLE,2011-12,Defensive Player,Very Good,63,1827.0466666666664,665,322,113,83,17,114,0.412,0.321,0.788,0.516,0.452,0.184,0.089,99.7,105.6,-5.9,0.99,0.053,0.123,0.109,0.087,19.80000000000001,-0.1396254005136993,-0.27802170980074176,0.16257291125886256,0.2909288237968192
201229,Anthony Tolliver,MIN,2011-12,Defensive Player,Average,51,881.5,208,153,22,18,19,35,0.39,0.248,0.745,0.504,0.459,0.12,0.051,101.2,103.2,-2.0,0.63,0.056,0.113,0.04,0.085,22.200000000000003,-1.006311748851866,-1.0004917002428129,-0.3113273779899297,-0.2213136190685059
201948,Austin Daye,DET,2011-12,Defensive Player,Average,41,603.1166666666667,194,91,33,22,21,40,0.322,0.21,0.814,0.394,0.35,0.211,0.045,89.1,100.6,-11.5,0.83,0.022,0.138,0.1,0.076,24.80000000000001,-0.9791729483241435,-0.6229558956020582,-0.5904937389192997,-0.006871084180405977
202340,Avery Bradley,BOS,2011-12,Defensive Player,Very Good,64,1368.3933333333334,484,115,87,43,12,75,0.498,0.407,0.795,0.555,0.525,0.179,0.076,98.3,94.2,4.1,1.16,0.029,0.057,0.109,0.044,31.200000000000003,-0.08377185557376243,-0.3736936841815367,-0.9344815906611025,0.4956902818133078
201148,Brandan Wright,DAL,2011-12,Defensive Player,Very Good,49,791.4166666666666,340,174,13,22,63,21,0.618,0.0,0.634,0.632,0.618,0.167,0.127,101.9,100.5,1.3,0.62,0.083,0.134,0.029,0.11,24.900000000000006,0.1647872010867543,-1.0954031088279468,0.06288492988404842,0.42393787145358997
101138,Brandon Bass,BOS,2011-12,Defensive Player,Very Good,59,1868.22,738,365,55,34,54,65,0.479,0.0,0.81,0.524,0.479,0.195,0.101,102.0,97.6,4.3,0.85,0.057,0.144,0.05,0.103,27.80000000000001,0.03928406382915269,-0.8228853532564777,0.4805026592313542,0.6276056083292382
2567,Brian Cook,WAS,2011-12,Defensive Player,Average,32,275.87,81,63,10,6,5,11,0.316,0.2,0.9,0.396,0.367,0.182,0.039,95.8,96.5,-0.7,0.91,0.035,0.185,0.056,0.111,28.900000000000006,-1.26152168506758,-0.9547655427521965,-0.2189004385981171,-0.09363814753959716
101139,CJ Miles,UTA,2011-12,Defensive Player,Average,56,1144.65,508,116,69,46,18,53,0.381,0.307,0.794,0.484,0.43,0.218,0.066,102.0,102.0,0.0,1.3,0.024,0.08,0.096,0.052,23.400000000000006,-0.18691055108640842,-0.5129576213375495,-0.8299109776399949,0.12919268926055902
2568,Carlos Delfino,MIL,2011-12,Defensive Player,Average,54,1537.4116666666666,488,208,123,79,10,66,0.402,0.36,0.792,0.515,0.497,0.155,0.079,102.9,108.2,-5.3,1.86,0.012,0.13,0.118,0.068,17.200000000000003,-0.4852802774940392,-0.19066591656310405,-0.3819656790679045,0.025898968893356616
2406,Caron Butler,LAC,2011-12,Defensive Player,Average,63,1870.7166666666667,753,230,78,52,9,77,0.407,0.358,0.813,0.501,0.472,0.201,0.074,111.4,103.9,7.5,1.01,0.024,0.103,0.065,0.063,21.5,-0.03747914246844033,-0.6539876528189392,-0.38728962175066994,-0.011330191731277306
202718,Chandler Parsons,HOU,2011-12,Defensive Player,Very Good,63,1804.365,599,300,134,73,29,81,0.452,0.337,0.551,0.513,0.506,0.163,0.086,104.5,102.6,1.9,1.65,0.051,0.118,0.114,0.084,22.80000000000001,-0.3581039619651214,-0.17265992535705196,0.06597961950418571,0.48498878759907776
201147,Corey Brewer,DEN,2011-12,Defensive Player,Very Good,59,1287.4566666666667,525,150,88,72,17,56,0.434,0.26,0.692,0.505,0.47,0.191,0.076,105.4,103.4,2.0,1.57,0.034,0.083,0.103,0.059,22.0,-0.252235774730481,-0.40371991286870185,-0.6505185256626134,0.3062141165842929
201584,Courtney Lee,HOU,2011-12,Defensive Player,Very Good,58,1756.9783333333332,660,159,88,68,22,64,0.433,0.401,0.826,0.534,0.508,0.173,0.079,104.2,103.0,1.2,1.38,0.015,0.08,0.079,0.046,22.400000000000006,-0.12084079623361133,-0.5385435929067153,-0.7922536243704696,0.3388578548662091
201161,Daequan Cook,OKC,2011-12,Defensive Player,Average,57,989.1916666666668,311,122,15,22,11,16,0.368,0.346,0.636,0.509,0.502,0.146,0.058,104.1,100.0,4.1,0.94,0.013,0.109,0.024,0.063,25.400000000000006,-0.713113194200483,-1.1161319928578566,-0.67385450878652,-0.07279291918143005
2563,Dahntay Jones,IND,2011-12,Defensive Player,Average,65,1051.9533333333334,346,117,63,23,11,46,0.409,0.429,0.838,0.533,0.468,0.156,0.066,98.9,103.0,-4.2,1.37,0.021,0.093,0.106,0.056,22.400000000000006,-0.4774472920856038,-0.47885923592240687,-0.7762989818376084,-0.23869558139162572
2863,Damien Wilkins,DET,2011-12,Defensive Player,Very Good,60,922.2416666666668,193,100,44,29,13,30,0.394,0.304,0.63,0.445,0.412,0.123,0.041,95.4,96.4,-1.0,1.47,0.024,0.089,0.079,0.056,29.0,-1.3325021725863329,-0.700450011089599,-0.8214064177599181,0.23148837957110754
200789,Daniel Gibson,CLE,2011-12,Defensive Player,Average,35,915.5616666666666,263,101,76,26,16,45,0.351,0.396,0.791,0.493,0.462,0.148,0.067,100.8,104.0,-3.2,1.69,0.011,0.097,0.136,0.053,21.400000000000006,-0.8245679580348827,-0.26249364868449243,-0.8569720020902938,-0.21577884761082988
201980,Danny Green,SAS,2011-12,Defensive Player,Very Good,66,1522.3333333333333,603,228,86,58,46,67,0.442,0.436,0.79,0.579,0.549,0.17,0.096,106.7,98.9,7.8,1.28,0.036,0.112,0.086,0.074,26.5,0.07338139758198521,-0.5065794022069713,-0.2524601815665173,0.7189575292597906
201967,Dante Cunningham,MEM,2011-12,Defensive Player,Very Good,64,1124.2216666666666,333,246,37,42,34,29,0.516,0.0,0.652,0.538,0.516,0.134,0.105,97.3,98.8,-1.6,1.28,0.081,0.142,0.054,0.111,26.60000000000001,-0.6192851526003539,-0.8666491837188977,0.2666678422126287,0.43764162171487997
2545,Darko Milicic,MIN,2011-12,Defensive Player,Average,29,472.075,134,97,17,9,25,32,0.454,0.0,0.432,0.458,0.454,0.17,0.047,95.3,100.1,-4.8,0.53,0.071,0.13,0.062,0.1,25.30000000000001,-0.9566593318996096,-0.8953017834863253,-0.2688217641049809,-0.07172160884141972
202365,Devin Ebanks,LAL,2011-12,Defensive Player,Average,24,395.8433333333333,97,54,12,11,6,18,0.416,0.0,0.657,0.465,0.416,0.136,0.04,104.5,104.7,-0.2,0.67,0.065,0.072,0.043,0.068,20.700000000000003,-1.1922154791422142,-1.0204356534614438,-0.7905859809523572,-0.5135022042508861
202354,Dexter Pittman,MIA,2011-12,Defensive Player,Average,35,300.95166666666665,106,71,9,8,8,17,0.468,0.0,0.643,0.498,0.468,0.179,0.04,96.4,95.2,1.2,0.53,0.091,0.15,0.049,0.12,30.200000000000003,-0.682265715305352,-0.9977688074189554,-0.0830165211866723,0.03381804791059747
201590,Donte Greene,SAC,2011-12,Defensive Player,Average,53,777.4216666666666,285,133,34,18,29,32,0.406,0.238,0.8,0.491,0.453,0.179,0.076,97.6,103.4,-5.8,1.06,0.022,0.137,0.069,0.078,22.0,-0.5932028099480101,-0.7934234576621539,-0.45357252979599744,-0.13188991404768133
202734,E'Twaun Moore,BOS,2011-12,Defensive Player,Very Good,38,331.00333333333333,110,33,34,11,3,21,0.381,0.378,1.0,0.474,0.456,0.19,0.082,87.2,84.1,3.1,1.62,0.012,0.083,0.188,0.048,41.30000000000001,-0.7360766857325928,-0.12492271080700379,-1.101100017302934,0.6664917097596498
2059,Eduardo Najera,CHA,2011-12,Defensive Player,Average,22,270.3283333333333,58,50,12,19,4,7,0.375,0.276,0.5,0.441,0.438,0.123,0.057,95.8,103.8,-8.0,1.71,0.041,0.16,0.072,0.097,21.60000000000001,-1.4527274231769323,-0.8575237067488443,-0.43174952045128984,-0.3979670212059831
202327,Ekpe Udoh,MIL,2011-12,Defensive Player,Elite,61,1289.9833333333331,340,254,57,40,102,53,0.431,0.0,0.754,0.493,0.431,0.139,0.063,106.3,97.4,8.9,1.08,0.078,0.116,0.064,0.097,28.0,-0.834923828872571,-0.73687882392296,0.10953971061642677,1.1871629931164909
1882,Elton Brand,PHI,2011-12,Defensive Player,Elite,60,1732.2616666666668,659,429,97,58,97,65,0.494,0.0,0.733,0.521,0.494,0.189,0.113,102.4,96.3,6.1,1.49,0.086,0.162,0.092,0.125,29.10000000000001,-0.07876220276937047,-0.43239687765174695,0.9305912832888985,1.3877103485451965
202339,Eric Bledsoe,LAC,2011-12,Defensive Player,Very Good,40,463.5683333333333,132,65,66,31,14,47,0.389,0.2,0.636,0.454,0.413,0.191,0.07,99.3,96.0,3.3,1.4,0.05,0.098,0.228,0.074,29.400000000000006,-0.8272416512222126,0.21753354490450993,-0.6849608907039575,0.2858304394706052
101128,Francisco Garcia,SAC,2011-12,Defensive Player,Very Good,49,798.2233333333334,234,99,31,36,37,22,0.376,0.29,0.8,0.483,0.459,0.143,0.066,95.3,102.2,-6.8,1.41,0.012,0.113,0.061,0.059,23.200000000000003,-0.9392590494017918,-0.8494037583085068,-0.7858408334295425,0.20605994092591692
2222,Gerald Wallace,NJN,2011-12,Defensive Player,Very Good,58,2075.505,800,386,164,85,36,111,0.454,0.307,0.8,0.547,0.491,0.183,0.113,102.7,100.1,2.5,1.48,0.042,0.146,0.129,0.094,25.30000000000001,0.12765284548207248,0.021995614336854485,0.42156672074620244,0.8270340785040852
255,Grant Hill,PHX,2011-12,Defensive Player,Average,49,1377.6966666666667,499,171,107,41,29,65,0.446,0.264,0.761,0.5,0.461,0.185,0.078,106.9,102.6,4.3,1.65,0.022,0.099,0.116,0.063,22.80000000000001,-0.3434962203537382,-0.2607762843903507,-0.5438389581869213,0.15342517357309585
201611,Henry Walker,NYK,2011-12,Defensive Player,Average,32,620.3066666666666,189,80,37,19,7,35,0.398,0.319,0.85,0.526,0.503,0.153,0.055,95.0,95.6,-0.6,1.06,0.014,0.122,0.101,0.067,29.80000000000001,-0.6526518739744729,-0.602619476977788,-0.7343377920817403,0.11417370620915575
202697,Iman Shumpert,NYK,2011-12,Defensive Player,Very Good,59,1705.4666666666667,563,186,164,101,8,111,0.401,0.306,0.798,0.484,0.446,0.178,0.071,103.9,100.2,3.7,1.48,0.025,0.089,0.152,0.056,25.200000000000003,-0.44006664241611854,0.1512016410399507,-0.5932158595647042,0.7036514259260946
201274,Ivan Johnson,ATL,2011-12,Defensive Player,Very Good,56,934.3216666666668,356,226,32,43,18,69,0.513,0.333,0.72,0.558,0.516,0.188,0.101,99.6,96.6,2.9,0.46,0.073,0.177,0.059,0.126,28.80000000000001,-0.09304197164535351,-0.8569593736560029,0.40469508510952756,0.41538384571293735
2747,JR Smith,NYK,2011-12,Defensive Player,Average,35,967.2333333333332,436,136,84,54,6,46,0.407,0.347,0.709,0.508,0.49,0.222,0.105,106.3,100.6,5.7,1.83,0.03,0.112,0.155,0.07,24.80000000000001,-0.07233047705009528,-0.12632070474235899,-0.5475296284824438,0.17293056979948815
202707,JaJuan Johnson,BOS,2011-12,Defensive Player,Average,36,298.1616666666667,114,58,6,5,14,14,0.446,0.0,0.667,0.456,0.446,0.216,0.088,87.5,94.2,-6.7,0.43,0.07,0.116,0.04,0.094,31.200000000000003,-0.6457752079793101,-1.0593667614002251,-0.4487414546960085,0.12219341816359937
202341,James Anderson,SAS,2011-12,Defensive Player,Average,51,603.0183333333333,190,79,41,8,2,30,0.379,0.279,0.75,0.483,0.434,0.164,0.055,108.7,101.6,7.1,1.37,0.028,0.103,0.094,0.067,23.80000000000001,-0.8172594790457461,-0.6272242850328554,-0.7369911706654055,-0.4029166564246536
201949,James Johnson,TOR,2011-12,Defensive Player,Very Good,62,1560.6733333333334,566,292,122,71,84,101,0.45,0.317,0.704,0.498,0.468,0.198,0.095,97.2,102.3,-5.1,1.21,0.05,0.145,0.138,0.098,23.10000000000001,-0.2114480474981897,-0.08199254118709765,0.2231077511003876,1.0383529844062933
2407,Jared Jeffries,NYK,2011-12,Defensive Player,Very Good,39,728.9533333333334,170,152,26,29,25,29,0.41,0.188,0.681,0.484,0.42,0.125,0.065,98.0,95.5,2.5,0.9,0.092,0.116,0.058,0.104,29.900000000000006,-1.111463721986489,-0.8846551749249497,-0.07192732478466954,0.40577715515253043
2202,Jason Richardson,ORL,2011-12,Defensive Player,Very Good,54,1591.0483333333334,629,194,107,53,22,60,0.408,0.368,0.594,0.502,0.493,0.196,0.084,105.0,102.4,2.6,1.78,0.022,0.103,0.112,0.062,23.0,-0.15778648411909452,-0.28324689773001965,-0.49555090506730026,0.21869021582123127
201160,Jason Smith,NOH,2011-12,Defensive Player,Average,40,947.05,396,196,34,21,41,40,0.52,0.111,0.702,0.537,0.522,0.202,0.103,98.9,100.8,-2.0,0.85,0.083,0.133,0.066,0.109,24.60000000000001,-0.08177752573044174,-0.8102764176669057,0.10851960442000419,0.17336589793283186
979,Jermaine O'Neal,BOS,2011-12,Defensive Player,Very Good,25,569.5316666666666,125,135,10,8,43,21,0.433,0.0,0.677,0.468,0.433,0.131,0.061,97.8,95.1,2.7,0.48,0.072,0.177,0.029,0.126,30.30000000000001,-1.1914731107684167,-1.1064421827949618,0.16323763399598734,0.3938047555230866
202366,Jerome Jordan,NYK,2011-12,Defensive Player,Average,21,107.56666666666666,42,27,4,1,6,2,0.515,0.0,0.8,0.561,0.515,0.152,0.091,106.5,96.5,10.0,2.0,0.126,0.121,0.051,0.124,28.900000000000006,-0.5658674819094781,-1.0049319573608122,-0.14880656164922318,-0.13532749822808432
711,Jerry Stackhouse,ATL,2011-12,Defensive Player,Average,30,272.58166666666665,108,23,14,10,3,13,0.37,0.342,0.913,0.49,0.435,0.196,0.078,93.9,93.6,0.3,1.08,0.022,0.059,0.092,0.041,31.80000000000001,-0.6021155119687827,-0.7378112574058231,-1.2168113832723488,0.09796093385106319
202710,Jimmy Butler III,CHI,2011-12,Defensive Player,Very Good,42,359.0316666666667,109,56,14,11,5,14,0.405,0.182,0.768,0.526,0.418,0.143,0.084,104.0,91.8,12.2,1.0,0.061,0.085,0.061,0.073,33.60000000000001,-0.7835486091543324,-0.9119585107882573,-0.7215809522616253,0.23431563988462475
201975,Jodie Meeks,PHI,2011-12,Defensive Player,Very Good,66,1643.7066666666667,556,161,54,40,3,29,0.409,0.365,0.906,0.551,0.513,0.147,0.074,100.8,95.3,5.5,1.86,0.01,0.086,0.049,0.048,30.10000000000001,-0.288974703360062,-0.8321826979137332,-0.7614675585937786,0.3089188744162669
202720,Jon Leuer,MIL,2011-12,Defensive Player,Average,46,554.5616666666666,218,120,25,14,17,18,0.508,0.333,0.75,0.536,0.516,0.17,0.093,102.1,100.2,1.9,1.39,0.077,0.14,0.072,0.107,25.200000000000003,-0.4501149978355028,-0.8096877195584468,-0.11861647654791749,-0.10672997367939104
202725,Josh Harrellson,NYK,2011-12,Defensive Player,Very Good,37,539.7066666666667,162,144,11,23,20,20,0.423,0.339,0.615,0.505,0.49,0.146,0.1,101.6,92.4,9.1,0.55,0.083,0.182,0.033,0.131,33.0,-0.843434529834966,-1.0802918781329545,0.25081631277237637,0.47516115016075383
2572,Josh Howard,UTA,2011-12,Defensive Player,Average,43,990.4983333333332,372,158,50,32,10,53,0.399,0.243,0.773,0.461,0.411,0.202,0.067,102.0,103.5,-1.5,0.94,0.039,0.129,0.081,0.082,21.900000000000006,-0.5336178514870431,-0.667136556485735,-0.33627944798564424,-0.18493811647464212
2746,Josh Smith,ATL,2011-12,Defensive Player,Elite,66,2328.665,1239,632,257,93,115,164,0.458,0.257,0.63,0.499,0.47,0.278,0.147,106.0,99.8,6.2,1.57,0.061,0.219,0.196,0.141,25.60000000000001,0.8652412848895557,0.7405896807537677,1.6730616046478346,1.7268310407681604
201950,Jrue Holiday,PHI,2011-12,Defensive Player,Very Good,65,2196.1016666666665,879,212,290,103,18,135,0.432,0.38,0.783,0.496,0.471,0.215,0.096,102.1,96.9,5.2,2.15,0.026,0.071,0.215,0.048,28.5,0.12728469081437352,0.9687549077543578,-0.6261452508268495,1.019439219496802
202695,Kawhi Leonard,SAS,2011-12,Defensive Player,Very Good,64,1534.3966666666668,507,327,70,85,24,44,0.493,0.376,0.773,0.573,0.543,0.141,0.108,107.4,102.3,5.1,1.59,0.07,0.147,0.066,0.109,23.10000000000001,-0.24244809694304606,-0.6778075300627281,0.45611219888015553,0.5763642253583091
2030,Kenyon Martin,LAC,2011-12,Defensive Player,Very Good,42,939.8566666666668,217,181,18,44,43,32,0.441,0.231,0.37,0.445,0.448,0.136,0.063,102.3,100.1,2.2,0.56,0.052,0.148,0.031,0.099,25.30000000000001,-1.2200283313889908,-1.065769345546421,-0.05867761738177785,0.47304044605480344
202338,Kevin Seraphin,WAS,2011-12,Defensive Player,Very Good,57,1175.8433333333332,453,280,33,19,76,66,0.531,0.0,0.671,0.549,0.531,0.181,0.101,99.2,99.8,-0.7,0.5,0.088,0.149,0.048,0.119,25.60000000000001,-0.12579172554341653,-0.915073869017754,0.45879994849469036,0.565509087213249
2039,Keyon Dooling,BOS,2011-12,Defensive Player,Average,46,661.56,182,39,51,13,2,34,0.405,0.333,0.742,0.515,0.488,0.153,0.049,90.9,101.0,-10.0,1.5,0.005,0.055,0.138,0.031,24.400000000000006,-0.7205928147247335,-0.34325062507311466,-1.3017538689805073,-0.3158570367033927
2550,Kirk Hinrich,ATL,2011-12,Defensive Player,Average,48,1236.6566666666668,316,101,132,38,11,58,0.414,0.346,0.781,0.511,0.493,0.138,0.061,102.3,100.0,2.2,2.28,0.009,0.077,0.162,0.043,25.400000000000006,-0.7566362336515117,0.08962805207429848,-0.9843685451370967,0.09298888783156097
2594,Kyle Korver,CHI,2011-12,Defensive Player,Very Good,65,1469.4733333333334,529,159,112,36,15,53,0.432,0.435,0.833,0.6,0.575,0.147,0.092,106.4,96.4,10.0,2.11,0.017,0.089,0.119,0.053,29.0,-0.028286450589974328,-0.22552486777390776,-0.7030760442377076,0.32425284814543615
202361,Landry Fields,NYK,2011-12,Defensive Player,Very Good,66,1893.7266666666667,580,278,169,79,17,102,0.46,0.256,0.562,0.506,0.49,0.157,0.094,103.4,97.4,6.0,1.66,0.032,0.117,0.141,0.075,28.0,-0.45575143747158603,0.10780591096755247,-0.10705159807857315,0.7312717074494918
202336,Larry Sanders,MIL,2011-12,Defensive Player,Elite,52,642.6033333333334,186,160,33,32,76,43,0.457,0.0,0.474,0.463,0.457,0.167,0.064,101.6,92.3,9.3,0.77,0.093,0.138,0.079,0.116,33.10000000000001,-0.9125333526310436,-0.74092661563532,0.10217555554081634,1.1408668682825733
202730,Lavoy Allen,PHI,2011-12,Defensive Player,Very Good,41,624.12,169,171,34,13,18,20,0.473,0.0,0.786,0.488,0.473,0.143,0.098,96.3,92.2,4.2,1.7,0.072,0.193,0.089,0.132,33.2,-0.9575460489498054,-0.6810703909638095,0.3351971888360191,0.36306352778139006
202351,Lazar Hayward,OKC,2011-12,Defensive Player,Average,26,140.83833333333334,37,16,4,3,1,9,0.342,0.286,0.583,0.427,0.395,0.172,0.006,83.5,105.0,-21.5,0.44,0.015,0.09,0.054,0.055,20.400000000000006,-1.1892134364262175,-0.9880789973560605,-1.0570298730924816,-0.6646068302875948
2736,Luol Deng,CHI,2011-12,Defensive Player,Very Good,54,2128.988333333333,828,350,157,56,36,96,0.412,0.367,0.77,0.5,0.464,0.195,0.104,105.3,96.2,9.1,1.64,0.037,0.125,0.117,0.081,29.200000000000003,-0.03303340117909984,-0.07117406493852012,0.16042958577340866,0.7556977859860985
202412,Manny Harris,CLE,2011-12,Defensive Player,Average,26,455.60333333333335,173,70,31,13,6,27,0.4,0.333,0.695,0.492,0.44,0.202,0.094,95.9,101.7,-5.8,1.15,0.023,0.131,0.13,0.076,23.700000000000003,-0.49988286661671716,-0.4617856781992179,-0.6462146891762706,-0.3165154532257546
201188,Marc Gasol,MEM,2011-12,Defensive Player,Elite,65,2370.31,952,579,204,62,121,121,0.482,0.083,0.748,0.541,0.483,0.191,0.135,104.2,98.3,5.9,1.69,0.052,0.204,0.138,0.127,27.10000000000001,0.26152612240063594,0.2197421472446403,1.3540773794480507,1.5544655862731798
201596,Mario Chalmers,MIA,2011-12,Defensive Player,Very Good,64,1825.0466666666664,627,171,222,97,11,142,0.448,0.388,0.792,0.578,0.549,0.169,0.085,107.0,96.4,10.6,1.56,0.01,0.086,0.183,0.049,29.0,0.07765095367601489,0.5387709911180043,-0.7221941184524454,0.9158261313701742
2605,Marquis Daniels,BOS,2011-12,Defensive Player,Very Good,38,483.5316666666667,121,66,47,21,9,28,0.364,0.0,0.739,0.395,0.364,0.174,0.068,92.2,93.8,-1.6,1.68,0.036,0.107,0.165,0.073,31.60000000000001,-1.2969571205166242,-0.20629275031970254,-0.6950471664249726,0.26088977518102907
101110,Martell Webster,MIN,2011-12,Defensive Player,Average,47,1139.5566666666666,324,168,40,31,17,46,0.423,0.339,0.792,0.533,0.491,0.135,0.06,105.1,108.4,-3.2,0.87,0.036,0.106,0.052,0.072,17.0,-0.6470426919342411,-0.8668454164217174,-0.43714220519579455,-0.4123751391340093
2588,Matt Bonner,SAS,2011-12,Defensive Player,Average,65,1325.5933333333332,429,214,61,15,21,14,0.44,0.42,0.762,0.597,0.59,0.129,0.09,113.9,99.5,14.4,4.36,0.024,0.138,0.064,0.084,25.900000000000006,-0.24932262952638307,-0.722160058633607,-0.16221093869102812,-0.014770482194137013
2679,Matt Carroll,CHA,2011-12,Defensive Player,Average,53,596.3216666666667,142,58,38,16,7,24,0.331,0.186,0.789,0.409,0.357,0.148,0.035,92.3,104.6,-12.3,1.58,0.013,0.089,0.108,0.049,20.80000000000001,-1.392100019787556,-0.5596162123110291,-1.0220258984066217,-0.4457024580513032
